Comment ID,Comment,Post ID,Post themes,Background song/audio,Harm score,Score explanation
7299306138007847936,WTFFF. Im so sorry dude. Disgusting,7299187143002459438,"Girl, personal experience, racism, raising awareness","Yes, normal voice",0.25,"Strong language ('disgusting') though directed at unjust behavior. Supportive intent, but mild aggression."
7440360294239550464,🥰🥰🥰,7299187143002459438,"Girl, personal experience, racism, raising awareness","Yes, normal voice",0,"Purely affectionate emojis. No text, no harm."
7465335311058255872,I'm sorry this happened. the older generations have suffered with this forever...I was hoping the new generations would be ready to attack this as we had done. know they are speaking about you also,7299187143002459438,"Girl, personal experience, racism, raising awareness","Yes, normal voice",0,Thoughtful comment offering support and context; not offensive.
7463339581871570944,🤣,7299187143002459438,"Girl, personal experience, racism, raising awareness","Yes, normal voice",0.25,"Without text, this could seem dismissive or mocking, especially under a serious post. Minor potential for misinterpretation."
7449896719242627072,why do people always come after us??? sheesh,7299187143002459438,"Girl, personal experience, racism, raising awareness","Yes, normal voice",0,Expresses collective frustration and solidarity. Not harmful.
7451086707630259200,I love megan,7352172913954409771,"Girl, celebrity, body image, personal experience","Yes, normal voice",0,Positive and affirming.
7437525917008675840,🥰🥰🥰,7352172913954409771,"Girl, celebrity, body image, personal experience","Yes, normal voice",0,"Identical to above—harmless, supportive emojis."
7398120229376082944,Meghan You are my 10/10. My friend Mattia Gava said that you aren't 10/10 but he Is gay so.....,7352172913954409771,"Girl, celebrity, body image, personal experience","Yes, normal voice",0,Entirely flattering and lighthearted.
7353068392846295040,everyone has body dismorphia…,7352172913954409771,"Girl, celebrity, body image, personal experience","Yes, normal voice",0.25,"While it might be intended to normalize the struggle, it risks minimizing individual experiences in a sensitive context."
7418782096682353664,she has Adams apple.,7352172913954409771,"Girl, celebrity, body image, personal experience","Yes, normal voice",1,Implies a transphobic insult by questioning someone’s gender based on body features. Highly inappropriate and harmful.
7354147813922898944,It doesn’t make sense that she doesn’t identify with it when she spent hundreds of thousands on surgeries…..,7352172913954409771,"Girl, celebrity, body image, personal experience","Yes, normal voice",0.75,Dismissive of gender identity and invalidating; harmful though less overtly aggressive than above.
7354920329167206400,Her strengths was her mind and intelligence? 🤣,7352172913954409771,"Girl, celebrity, body image, personal experience","Yes, normal voice",0.5,Mocking tone suggesting disbelief; sarcastic and undermines the subject.
7447705548025233408,When she played Transformers she didn't have any surgeries and she looked great.,7352172913954409771,"Girl, celebrity, body image, personal experience","Yes, normal voice",0.5,Commenting critically on someone’s body in a judgmental tone—borderline body-shaming.
7437264570059702272,😂😂😂,7352172913954409771,"Girl, celebrity, body image, personal experience","Yes, normal voice",0.25,"On its own, neutral emojis; however, in this context, it may be reinforcing other problematic comments."
7376016436655144960,No way u guys are in 8th grade I thought y’all will be like in 10th or 11th,7375596642311064878,,,0,"A humorous compliment (likely about maturity or looks), not harmful."
7375633559795730432,I’m so nervous for High School 😭😭😭,7375596642311064878,,,0,Sharing emotions about a common experience. Harmless.
7375693786029177856,americas school yrs r so confusing,7375596642311064878,,,0,Observation about school systems; not problematic.
7375606759454622720,High school will be fun if you make it fun!! I’m getting done my first year of high school and it was sm fun!!,7375596642311064878,,,0,Encouraging and supportive.
7382692807972964352,it ok i am too,7375596642311064878,,,0,Offering solidarity; harmless.
7375923926792651776,U GUYS THE SAME AGE AS ME???,7375596642311064878,NA,NA,0,"Expresses surprise, not offensive. Neutral and in context."
7375810062097038336,Your gonna love it I was a freshman now I’m a sophomore it’s so fun The future belongs to those who believe in the beauty of their dreams so don’t give up on them,7375596642311064878,NA,NA,0,"Sharing a personal positive experience, no harm."
7375597898687661056,Earlttt,7375596642311064878,NA,NA,0,"Likely a name reference or nickname, unintelligible in isolation but clearly not harmful."
7376739661718669312,wait i'm older ?,7375596642311064878,NA,NA,0,"Surprised reaction, no harm."
7375655108711873536,High school is so much fun! I'm finishing my first year if hs and it was one of my favorite years 😋,7375596642311064878,NA,NA,0,Positive and supportive.
7375661178804781056,❤,7375596642311064878,NA,NA,0,"A heart emoji, purely affectionate."
7376182846204216320,I thought u guys would be graduating 🎓,7375596642311064878,NA,NA,0,An observation that could be mildly surprising but not inappropriate or dismissive.
7376816885167539200,I'm about to be a senior and I'm so excited and nervous 😭,7375596642311064878,NA,NA,0,"Honest expression of mixed emotions, fully neutral."
7376863402620451840,🥳🥳,7375596642311064878,NA,NA,0,"Celebratory emojis, neutral or positive."
7380997615745874944,No way y’all my age,7375596642311064878,NA,NA,0,Surprised but not offensive; in line with the likely theme of school or age.
7375980458851584000,Sophomore yearr here I come,7375596642311064878,NA,NA,0,"Personal comment, excited tone, no harm."
7375630258399134720,real,7375596642311064878,NA,NA,0,Slang affirmation; minimal and neutral.
7375603736725913600,Hi,7375596642311064878,NA,NA,0,"Greeting, no harm."
7376003152804198400,Sameee❤️,7375596642311064878,NA,NA,0,Expression of shared experience with warmth.
7376034580941422592,10th grade 😓,7375596642311064878,NA,NA,0,Emotional but not harmful; likely expressing nervousness.
7377959337815457792,But make your high school year fun,7375596642311064878,NA,NA,0,Relating to the content; neutral tone.
7376000641091026944,you guys are gonna love highschoollll,7375596642311064878,NA,NA,0,"Expressive, slightly anxious tone, but harmless."
7375596955232471040,earlyyy,7375596642311064878,NA,NA,0,"Positive, personal comment."
7378211672886214656,no way im older,7375596642311064878,NA,NA,0,"Relatable reaction, no offense."
7377105467107459072,Cute,7375596642311064878,NA,NA,0,"Emotionally expressive, harmless."
7428924373299712000,I song this song at my graduation for middle school 🥲,7375596642311064878,NA,NA,0,A personal and nostalgic reflection. No harm.
7375597220982521856,Same,7375596642311064878,NA,NA,0,Simple agreement; neutral.
7397796013588857856,9th grade isn’t bad just be on top of your classes and download duolingo for Spanish or French.,7375596642311064878,NA,NA,0,"Friendly advice, constructive and supportive."
7375675217953505280,@S🎀,7375596642311064878,NA,NA,0,Tagging another user; no harm.
7376023318129164288,@‘indyy 💫 ima make this,7375596642311064878,NA,NA,0,Referring to creating something similar; harmless.
7459019161588562944,🥰🥰🥰,7375596642311064878,NA,NA,0,"Positive emoji, no harm."
7377150315763598336,@Hailey🔛🔝,7375596642311064878,NA,NA,0,User tag; no negative content.
7375656515774316544,10 grade here I come,7375596642311064878,NA,NA,0,"Personal excitement, neutral."
7375598384260249600,I am going to 8th grade!!,7375596642311064878,NA,NA,0,"Self-expression, completely neutral."
7375610739107712000,Remember your penny boards,7375596642311064878,NA,NA,0,Nostalgic reference; harmless.
7382680441382435840,There’s no way yall are like 15 or 16,7375596642311064878,,,0,Surprised but not inappropriate; no offensive language.
7377933017568479232,High school here I come,7375596642311064878,,,0,"Positive, personal reflection."
7381695784893663232,I thought y’all were like 16,7375596642311064878,,,0,Observation with neutral tone; not offensive.
7387513008359310336,"In my experience, my brain is right. The times in life I've lost a lot of weight, friends began inving me to things I'd never been included in before.",7387366402405027105,"Girl, body image, raising awareness, educational, personal opinion","Yes, normal voice",0,Thoughtful and personal; sharing experience with value.
7387398940859761664,"WOW THAT IS SO TRUE!! I love your content!! ❤️Beauty standards are way more strict than 40 years ago. At least in Europe, with the use of social media 😔😔😔and viral tv shows etc",7387366402405027105,"Girl, body image, raising awareness, educational, personal opinion","Yes, normal voice",0,Entirely supportive and encouraging.
7447870139200865280,yes,7387366402405027105,"Girl, body image, raising awareness, educational, personal opinion","Yes, normal voice",0,Neutral affirmation.
7394264091890958336,"Lucie, I think you are many people’s saving grace right now. Thank you for explaining this and validating us all 🫶",7387366402405027105,"Girl, body image, raising awareness, educational, personal opinion","Yes, normal voice",0,Extremely positive and supportive.
7390091897580126208,I really appreciate your content. It has helped me.,7387366402405027105,"Girl, body image, raising awareness, educational, personal opinion","Yes, normal voice",0,Grateful and affirming.
7387376568941084672,I wish it was true for me 😭😭😭😭,7387366402405027105,"Girl, body image, raising awareness, educational, personal opinion","Yes, normal voice",0,Expresses longing and sadness but not in a self-degrading or concerning way.
7388761426883675136,But like legitimately…it’s not safe.,7387366402405027105,"Girl, body image, raising awareness, educational, personal opinion","Yes, normal voice",0.25,"This might refer to the outside world or a specific activity; slightly cautionary, borderline dismissive if misinterpreted, but not overtly harmful."
7396972862336387072,Having emotionaly unavailable parents that made you feel in worthy,7387366402405027105,"Girl, body image, raising awareness, educational, personal opinion","Yes, normal voice",0,"Extremely personal and vulnerable; not harmful, rather raises awareness."
7404583324154561536,Thank you so much doc and may God Almighty bless you and your family for curing me of genital herpes virus I really appreciate you @Dr Osemota,7387366402405027105,"Girl, body image, raising awareness, educational, personal opinion","Yes, normal voice",0,"Grateful, supportive tone. No harm."
7389338148112941056,"My ex-husband drove me to severe anorexia and body dysmorphia. I've gained a lot of weight since divorce, and I'm terrified to see people from my past. You're totally right.",7387366402405027105,"Girl, body image, raising awareness, educational, personal opinion","Yes, normal voice",0,Deeply emotional and serious but shared vulnerably. No harmful tone.
7448693025486899200,Me too ❤️😭,7430529039443479840,"Girl, personal experience, race, raising awareness","Yes, special effect",0,Empathetic agreement to the previous vulnerable comment.
7446285311582290944,you look like Adriana Limas daughter!!,7430529039443479840,"Girl, personal experience, race, raising awareness","Yes, special effect",0,Intended as a compliment; no harmful content.
7430542741077617664,R u Persian,7430529039443479840,"Girl, personal experience, race, raising awareness","Yes, special effect",0,Neutral identity inquiry; not inappropriate in this context.
7430529675863539712,early,7430529039443479840,"Girl, personal experience, race, raising awareness","Yes, special effect",0,Likely just referencing being early to view the post; neutral.
7435598458101335040,Realll,7430529039443479840,"Girl, personal experience, race, raising awareness","Yes, special effect",0,"Affirmative slang, completely harmless."
7433010692334551040,🥰🥰🥰,7430529039443479840,"Girl, personal experience, race, raising awareness","Yes, special effect",0,Positive emoji expression.
7440773873161158656,😁😁😁,7430529039443479840,"Girl, personal experience, race, raising awareness","Yes, special effect",0,"Also just emojis, cheerful in tone."
7240301286024101888,Tell us how please,7219497020594064645,"Girl, fitness, health, personal opinion, educational","Yes, normal voice",0,Respectful request for more information—fully appropriate.
7240085311915870208,Love this!! I have had issues since I was young and now in menopause even worse!!,7219497020594064645,"Girl, fitness, health, personal opinion, educational","Yes, normal voice",0,Personal reflection that aligns with the post—supportive and harmless.
7249131532013945856,I am constantly between red and blue zone. Wish to escape it and be in the green one,7219497020594064645,"Girl, fitness, health, personal opinion, educational","Yes, normal voice",0,Expressing confusion in a relatable way—no harmful language or tone.
7220447038475142144,Amazing! I could really relate to this! thank you!,7219497020594064645,"Girl, fitness, health, personal opinion, educational","Yes, normal voice",0,Positive and validating comment—appreciative and engaging.
7251266310280345600,How do we get out of this zone ? 😥,7219497020594064645,"Girl, fitness, health, personal opinion, educational","Yes, normal voice",0,Question with emotional undertone—respectful and genuine.
7241408198836582400,i just had the realization that maybe i’ve been chronically stressed and that’s my problem and this just confirmed lol,7219497020594064645,"Girl, fitness, health, personal opinion, educational","Yes, normal voice",0.25,"Implied past insecurity—mildly self-deprecating, but not harmful."
7220447325725803520,I’m in the freeze system and life is passing me by. 🥺,7219497020594064645,"Girl, fitness, health, personal opinion, educational","Yes, normal voice",0,Comment shows relatability—uses humor to explain impact.
7219929001501212672,"finally direct information that holds attention, without unnecessary presentation! thank you ♥️",7219497020594064645,"Girl, fitness, health, personal opinion, educational","Yes, normal voice",0,Expressive emoji string showing emotional resonance—not harmful.
7220325345496449024,As a PCOS girlie I’m pretty much always in fight/flight because of cortisol 🥲,7219497020594064645,"Girl, fitness, health, personal opinion, educational","Yes, normal voice",0,Emotional but positive comment—shows the video had a meaningful impact.
7240521877243136000,Thank you!,7219497020594064645,"Girl, fitness, health, personal opinion, educational","Yes, normal voice",0,Supportive suggestion that elevates the value of the post—no harm.
7430547472844900352,early??,7430529039443479840,"Girl, personal experience, race, raising awareness","Yes, special effect",0,Likely a viewer marking early arrival to post; neutral.
7430870195760168960,All Middle Easterns are white,7430529039443479840,"Girl, personal experience, race, raising awareness","Yes, special effect",0.75,An incorrect and essentialist generalization; dismisses the ethnic diversity of the region.
7430727652703538176,you look a bit like young sandra bullock,7430529039443479840,"Girl, personal experience, race, raising awareness","Yes, special effect",0,"Comparison to a celebrity; complimentary tone, no harm."
7448234234576486400,No middle eastern is black lol darkest thing is tan,7430529039443479840,"Girl, personal experience, race, raising awareness","Yes, special effect",1,Explicitly erases the existence of Black Middle Easterners and uses mocking tone ('lol') — highly dismissive and racist.
7435772685311558656,how are u white? persians are asian?,7430529039443479840,"Girl, personal experience, race, raising awareness","Yes, special effect",0.5,Confused or provocative question about ethnicity that may come off as dismissive or questioning identity validity.
7431922424025482240,love how diverse us iranis are,7430529039443479840,"Girl, personal experience, race, raising awareness","Yes, special effect",0,Appreciative and inclusive; celebrates diversity.
7432014878301697024,they think all middle eastern are like gulf arabs 😭,7430529039443479840,"Girl, personal experience, race, raising awareness","Yes, special effect",0.25,"Critical of stereotypes, could be phrased more respectfully but is mainly addressing a misconception."
7432766399846513664,I don’t really understand why people from Europe become shocked when they see an white Arab like most of Levantine people are white,7430529039443479840,"Girl, personal experience, race, raising awareness","Yes, special effect",0,Thoughtful question challenging definitions of race; constructive tone.
7430530068642803712,thirdd,7430529039443479840,"Girl, personal experience, race, raising awareness","Yes, special effect",0,Slang for agreeing with previous comment; not harmful.
7430578016550061056,🤔😱✨✨,7430529039443479840,"Girl, personal experience, race, raising awareness","Yes, special effect",0,Ambiguous but not inherently harmful or negative.
7460149051461421056,This was hard for me to overcome when i was in 8th grade lmao. I had a very difficult time accepting that I was white 😭 was fighting for my LIFE as a “pale olive”,7430529039443479840,"Girl, personal experience, race, raising awareness","Yes, special effect",0,Personal reflection aligning with sensitive post theme; affirming tone.
7430578016550061056,🤔😱✨✨,7430529039443479840,"Girl, personal experience, race, raising awareness","Yes, special effect",0,Emojis expressing surprise or excitement; not harmful.
7456869105167139840,I don't like makeup 💄💄💄,7440525188451618081,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect",0,"A personal opinion stated neutrally, not attacking others."
7440528802788161536,Two of the most iconic girlies🫶🏼💗 loooove the makeup 🤩,7440525188451618081,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect",0,Enthusiastic and uplifting.
7458622958845721600,blue eyeshadow omg fire,7440525188451618081,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect",0,Complimenting makeup choice; positive tone.
7440916692547091456,THE COLLAB WE DIDNT KNOW WE NEEDED,7440525188451618081,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect",0,"Positive excitement, typical fan expression."
7440772794214040576,makeup is art,7440525188451618081,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect",0,"Affirmative statement, adds to appreciation."
7440789341137633280,"I love that every single video using this audio is that people, doing makeup from the very light to the very heavy one🥰",7440525188451618081,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect",0,Complimenting the trend; wholesome.
7440736757514403840,follow me🥰,7440525188451618081,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect",0.25,Self-promotion that detracts from the creator’s content; mildly inappropriate in this context.
7440526719784305664,I don't think I've ever been early!! omg,7440525188451618081,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect",0,Harmless reaction about viewing timing.
7440573003848678400,Amanda Pynes with dark hair 😍,7440525188451618081,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect",0,Celebrity comparison with a positive emoji; meant as a compliment.
7440803303414693888,How to do that smudge thing 😩😩 i love that technique so muchhhh,7440525188451618081,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect",0,Genuine curiosity and praise; helpful and kind.
7440589359918777344,the best 😂,7440525188451618081,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect",0,Complimentary and lighthearted tone.
7459385725161073664,"i agree with her...we are beautiful ...all women,all humans are beautiful ...we don,t really need makeup...but respect for whom they like makeup",7440525188451618081,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect",0,Affirming message promoting positivity and inclusion.
7460994798904883200,exactly,7440525188451618081,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect",0,Simple agreement; no harm.
7457597941911321600,So gorgeous,7440525188451618081,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect",0,Positive compliment.
7440779458364062720,How do I know this lady ?,7440525188451618081,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect",0,Curious but neutral in tone; not dismissive or invasive.
7452937886096640000,My fav duo 🥹💗,7440525188451618081,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect",0,Supportive and affectionate.
7440531262756537344,so early 🥰,7440525188451618081,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect",0,Viewer marking early post viewing; positive tone.
7440563608414945280,😂😂😂 love it 😍,7440525188451618081,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect",0,"Lighthearted, humorous, and appreciative."
7440526063854321664,First!,7440525188451618081,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect",0,"Common early-viewer comment, neutral."
7459855214561772544,"exactly ladies 😂, you both are right 😂",7440525188451618081,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect",0,Playful agreement; affirming tone.
7448891269688279040,هاي الثانية تشبهه نارين بيوتي,7440525188451618081,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect",0,"Harmless comparison to an influencer, neutral tone."
7456033651060608000,تشبه نارين!,7440525188451618081,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect",0,"Similar to above, just an observation."
7440547301242126336,Iconic duo,7440525188451618081,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect",0,Supportive and enthusiastic.
7440817560054679552,هذي مو اللي كانت مع ساره ؟,7440525188451618081,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect",0,Inquisitive but not disrespectful or negative.
7445670600096663552,"Боже, красотки🔥😻",7440525188451618081,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect",0,Positive and complimentary.
7440555594350856192,ate,7440525188451618081,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect",0,Modern slang for looking great or performing well.
7440542005283174400,Hahaha 😂😂,7440525188451618081,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect",0,"Lighthearted, humorous reaction."
7457582712863308800,for real?????mann....,7440525188451618081,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect",0,"Surprised reaction, tone ambiguous but not harmful."
7441974804049593344,Make-up is ART.🥰,7440525188451618081,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect",0,"Supportive, appreciative, positive message."
7459739800699238400,"i love these girls so much, have not seen you for years",7440525188451618081,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect",0,"Warm, affectionate tone. No harm."
7440802508274483200,"@Jun\\\\"" let's do this broo\""\""",7440525188451618081,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect",0,Tagging a friend to recreate the content; positive engagement.
7440526917012897792,incredibly early lol,7440525188451618081,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect",0,"Light, harmless comment referring to viewing time."
7440531947024843776,iconic lol,7440525188451618081,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect",0,Playfully affirming the content; no harmful elements.
7441278887978745856,🥰🥰🥰,7440525188451618081,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect",0,Purely positive emojis.
7441204431545679872,😂,7440525188451618081,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect",0,Single laughing emoji; no context suggesting harm.
7440739822962147328,😳😳😳,7440525188451618081,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect",0,Emoji expressing surprise; not offensive.
7460009382542065664,😂😂😂,7440525188451618081,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect",0,"Repetition of laughing emojis, tone is playful."
7440697123865823232,😂😂😂😂😂,7440525188451618081,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect",0,"Same as above, contextually benign."
7460075290707689472,❤️❤️❤️,7440525188451618081,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect",0,Purely positive emoji comment.
7449123586353024000,🥺,7440525188451618081,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect",0,"Expresses emotion, likely appreciation or sentimentality."
7440669144277318656,😂😂♥️♥️♥️✨,7440525188451618081,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect",0,A mix of joyful and affectionate emojis; no harm.
7459365355774083072,😭😭😭,7440525188451618081,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect",0,"Emotional expression, not negative or directed at anyone."
7440681895493171200,🥺🥺🥰,7440525188451618081,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect",0,Wholesome emotional and affectionate tone.
7448985743185707008,@Kytuk,7440525188451618081,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect",0,Tagging a friend; not offensive.
7455468873455123456,😭😭😭,7440525188451618081,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect",0,"Repetition of emotional expression, no harm."
7442076352796835840,🥰🥰🥰,7440525188451618081,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect",0,Clearly affectionate emoji expression.
7440531515266252800,Ate!,7440525188451618081,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect",0,Slang for someone looking great or doing well; positive.
7457298087943865344,"@Dr. Imane Tarib, MD 🇲🇦🇺🇸",7440525188451618081,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect",0,Tagging a professional or friend; respectful and neutral.
7441703138979169280,🥰,7440525188451618081,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect",0,"Positive emoji, no harm."
7460115716941266944,@￶,7440525188451618081,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect",0,"Tag, though unclear; harmless."
7440879552781598720,now I'm going to block you...,7440525188451618081,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect",0.5,Comes off passive-aggressive or rude depending on tone; potentially dismissive.
7440724263890467840,I love makeup but I agree with some of her points! It really can be damaging to the skin and some women can’t even go 10 minutes without it because they are insecure about their face,7440525188451618081,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect",0,Respectful disagreement with nuance; no harm.
7440614309670257664,I don't get it why people make videos doing make up using this sound (not hate),7440525188451618081,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect",0.25,"Somewhat dismissive of the creator’s content, but not directly harmful."
7440845857371359232,Wait but it’s true that’s is poison though 😵‍💫,7440525188451618081,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect",0.5,"Makes a harmful claim about makeup, possibly fear-mongering or judgmental."
7440759017477505024,Tell them to stay away from makeup so that we can have it all to ourselves and less demand means cheaper🥰,7440525188451618081,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect",0.75,Implies that makeup deceives and is used for hiding; promotes a negative stereotype.
7441192231639921664,"l \\\\""think\\""\""\\""\"" that girl from this soundtrack desperately wants to have a make-up skill.""",7440525188451618081,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect",0,"Odd phrasing, but not offensive or harmful."
" don't be shy 😏\\""",,7440525188451618081,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect",0.25,"Suggestive tone, contextually ambiguous and mildly uncomfortable."
7451589892184257536,Mr beans daughter 😲,7440525188451618081,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect",0.5,Comparison that may be perceived as mocking or insulting depending on appearance; borderline rude.
7460855544614667264,Makup is original for the clouwn. Are you that angry?,7440525188451618081,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect",0.75,Insulting implication comparing someone wearing makeup to a clown; clearly mocking.
7440930191793341440,Regena reposted omg,7440927679739678007,"Girl, personal opinion, comedy, skit","Yes, special effect",0,Neutral/positive update; no harm.
7441537776547678208,spell regena backwards,7440927679739678007,"Girl, personal opinion, comedy, skit","Yes, special effect",0.5,"Intended as a joke, but 'aneger' could be interpreted as mocking or inviting ridicule depending on tone/context."
7441122223677278208,and she isn't even verified,7440927679739678007,"Girl, personal opinion, comedy, skit","Yes, special effect",0.25,Mildly dismissive; implies she’s unworthy of attention.
7440931911839826944,She reposted 😳,7440927679739678007,"Girl, personal opinion, comedy, skit","Yes, special effect",0,Surprised reaction; neutral tone.
7451241481194865664,REGENA REPOSTED😂,7440927679739678007,"Girl, personal opinion, comedy, skit","Yes, special effect",0,Enthusiastic/funny reaction; no harm.
7440974582850977792,REGENA REPOSTED,7440927679739678007,"Girl, personal opinion, comedy, skit","Yes, special effect",0,"Plain announcement, neutral."
7447596267562270720,YET SHES STILL NOT VERIFIED,7440927679739678007,"Girl, personal opinion, comedy, skit","Yes, special effect",0.25,Reiterates the 'not verified' narrative with frustration or sarcasm; mildly critical.
7455770782233395200,She’s Jamaican 😭,7440927679739678007,"Girl, personal opinion, comedy, skit","Yes, special effect",0,Surprised but not offensive; tone is emotional not mocking.
7453150168650726400,And then realises it is getting banned soon😳,7440927679739678007,"Girl, personal opinion, comedy, skit","Yes, special effect",0,Commenting on potential platform ban; not offensive.
7442022415142701056,regena reposted,7440927679739678007,"Girl, personal opinion, comedy, skit","Yes, special effect",0,Neutral statement of fact.
7441052197323309056,am I the only one that country that sentence because it doesn't make sense,7440927679739678007,"Girl, personal opinion, comedy, skit","Yes, special effect",0,"Confused comment, no harm intended."
7440976971691739136,Regina backwards got me tho....,7440927679739678007,"Girl, personal opinion, comedy, skit","Yes, special effect",0.25,May hint at an inappropriate joke ('aniger'); context matters but risk is low here.
7441260366448345088,Regina put ur vid on her snap story😭😭,7440927679739678007,"Girl, personal opinion, comedy, skit","Yes, special effect",0,"Positive, emotional reaction."
7441041021875763200,I love regena sm,7440927679739678007,"Girl, personal opinion, comedy, skit","Yes, special effect",0,"Affectionate, harmless."
7440935872839944192,SHE REPOSTED!!!!😝😝😝,7440927679739678007,"Girl, personal opinion, comedy, skit","Yes, special effect",0,Enthusiastic support.
7454709189861753856,who see this on 2025,7440927679739678007,"Girl, personal opinion, comedy, skit","Yes, special effect",0,Common future-post meme; not harmful.
7441290141488301056,uhm central cee?,7440927679739678007,"Girl, personal opinion, comedy, skit","Yes, special effect",0,"Ambiguous reference, but not offensive."
7441000471097182208,Tallulah is in UK and she has 5.smth million followers tho?,7440927679739678007,"Girl, personal opinion, comedy, skit","Yes, special effect",0,"Factual statement, not harmful."
7441127001014696960,I thought she was in south Africa 🇿🇦,7440927679739678007,"Girl, personal opinion, comedy, skit","Yes, special effect",0,Misconception about location; stated neutrally.
7440929408460652544,HELP,7440927679739678007,"Girl, personal opinion, comedy, skit","Yes, special effect",0,Meme-style expression of excitement or surprise; not harmful.
7444200858709017600,i love her vids...she's the best,7440927679739678007,"Girl, personal opinion, comedy, skit","Yes, special effect",0,"Supportive, no harm."
7441882753262355456,REGENA REPOSTED YALL,7440927679739678007,"Girl, personal opinion, comedy, skit","Yes, special effect",0,Announcement-style; enthusiastic.
7441107838887299072,REGENA reposted😭,7440927679739678007,"Girl, personal opinion, comedy, skit","Yes, special effect",0,Emotional response; harmless.
7451931285138327552,such a big fan ☺️☺️,7440927679739678007,"Girl, personal opinion, comedy, skit","Yes, special effect",0,Supportive and affectionate.
7448621006522792960,Beyonce preparing,7440927679739678007,"Girl, personal opinion, comedy, skit","Yes, special effect",0,Could be humorous depending on context; not offensive.
7443233788182707200,Me after eating something spicy:,7440927679739678007,"Girl, personal opinion, comedy, skit","Yes, special effect",0,"Meme-comment, light humor."
7446860695109944320,the fact that only america will be banned from tiktok but not the uk,7440927679739678007,"Girl, personal opinion, comedy, skit","Yes, special effect",0.25,"Slightly political and critical, could stir discourse, but not hateful."
7441065923253945344,SHE RPOSTEDDDDDD,7440927679739678007,"Girl, personal opinion, comedy, skit","Yes, special effect",0,"Enthusiastic reaction, no harm."
